id,sporsmal_id,emne_id
74109,16720,127
74102,16721,5
74103,16721,7
74104,16721,155
74105,16721,184
74106,16721,220
74095,16722,5
74096,16722,7
74097,16722,113
74098,16722,136
74099,16722,184
74100,16722,195
74101,16722,223
74090,16723,53
74091,16723,58
74092,16723,184
74093,16723,187
74094,16723,220
74087,16724,11
74088,16724,16
74089,16724,19
74081,16725,31
74082,16725,32
74083,16725,52
74084,16725,135
74085,16725,183
74086,16725,184
74078,16726,32
74079,16726,159
74080,16726,160
74076,16727,11
74077,16727,141
74071,16729,31
74072,16729,32
74073,16729,49
74074,16729,61
74075,16729,158
74066,16731,31
74067,16731,32
74068,16731,33
74069,16731,143
74070,16731,145
74063,16732,58
74064,16732,113
74065,16732,187
74059,16733,31
74060,16733,32
74061,16733,40
74062,16733,159
74052,16734,5
74053,16734,7
74054,16734,113
74055,16734,184
74056,16734,195
74057,16734,220
74058,16734,223
101900,16735,6
101901,16735,40
101902,16735,125
74050,16738,23
74051,16738,139
74047,16739,6
74048,16739,40
74049,16739,125
74042,16740,21
74043,16740,80
74044,16740,82
74045,16740,139
74046,16740,187
74040,16741,23
74041,16741,139
74034,16742,2
74035,16742,47
74036,16742,49
74037,16742,61
74038,16742,106
74039,16742,189
74031,16743,40
74032,16743,61
74033,16743,64
101896,16748,5
101897,16748,10
101898,16748,94
101899,16748,186
74529,16750,61
74530,16750,64
74524,16751,61
74525,16751,62
74526,16751,63
74527,16751,187
74528,16751,192
74521,16752,40
74522,16752,41
74523,16752,42
74516,16753,1
74517,16753,25
74518,16753,40
74519,16753,105
74520,16753,151
74511,16754,18
74512,16754,40
74513,16754,41
74514,16754,43
74515,16754,184
74510,16755,40
74506,16756,6
74507,16756,68
74508,16756,184
74509,16756,220
74496,16757,2
74497,16757,20
74498,16757,80
74499,16757,82
74500,16757,97
74501,16757,98
74502,16757,106
74503,16757,109
74504,16757,113
74505,16757,187
74489,16758,46
74490,16758,83
74491,16758,113
74492,16758,184
74493,16758,187
74494,16758,196
74495,16758,220
74483,16759,46
74484,16759,69
74485,16759,83
74486,16759,98
74487,16759,113
74488,16759,187
74478,16760,6
74479,16760,40
74480,16760,41
74481,16760,43
74482,16760,125
74470,16761,6
74471,16761,70
74472,16761,122
74473,16761,151
74474,16761,154
74475,16761,163
74476,16761,167
74477,16761,200
101888,16765,5
101889,16765,31
101890,16765,32
101891,16765,44
101892,16765,94
101893,16765,95
101894,16765,155
101895,16765,159
101883,16766,11
101884,16766,12
101885,16766,26
101886,16766,151
101887,16766,154
101876,16770,20
101877,16770,80
101878,16770,83
101879,16770,97
101880,16770,113
101881,16770,187
101882,16770,191
73967,16783,5
73968,16783,7
73969,16783,18
73970,16783,184
73963,16787,50
73964,16787,87
73965,16787,187
73966,16787,192
74340,16803,4
74341,16803,5
74342,16803,7
74343,16803,74
74344,16803,113
74345,16803,195
74346,16803,223
74338,16804,59
74339,16804,193
74336,16805,185
74337,16805,187
74328,16806,4
74329,16806,5
74330,16806,7
74331,16806,74
74332,16806,80
74333,16806,187
74334,16806,190
74335,16806,191
74322,16807,5
74323,16807,7
74324,16807,94
74325,16807,95
74326,16807,185
74327,16807,187
74317,16808,4
74318,16808,5
74319,16808,7
74320,16808,74
74321,16808,190
74311,16809,20
74312,16809,22
74313,16809,99
74314,16809,113
74315,16809,163
74316,16809,174
74308,16810,4
74309,16810,74
74310,16810,178
73736,16824,2
73737,16824,6
73738,16824,70
73739,16824,122
73740,16824,126
73741,16824,179
73957,16829,61
73958,16829,64
73922,16833,25
73923,16833,52
73924,16833,151
73925,16833,184
73920,16835,10
73921,16835,186
73913,16836,6
73914,16836,20
73915,16836,40
73916,16836,41
73917,16836,98
73918,16836,113
73919,16836,122
74172,16846,143
74173,16846,146
74167,16847,25
74168,16847,44
74169,16847,151
74170,16847,154
74171,16847,155
74160,16848,4
74161,16848,5
74162,16848,7
74163,16848,74
74164,16848,113
74165,16848,195
74166,16848,223
74156,16849,32
74157,16849,113
74158,16849,155
74159,16849,184
74151,16850,8
74152,16850,83
74153,16850,91
74154,16850,92
74155,16850,187
74148,16851,2
74149,16851,106
74150,16851,109
74146,16852,143
74147,16852,146
74142,16853,2
74143,16853,106
74144,16853,107
74145,16853,189
73732,16854,31
73733,16854,32
73734,16854,49
73735,16854,61
74139,16855,5
74140,16855,7
74141,16855,113
74136,16856,2
74137,16856,106
74138,16856,107
73909,16857,2
73910,16857,106
73911,16857,111
73912,16857,189
73903,16860,20
73904,16860,52
73905,16860,83
73906,16860,113
73907,16860,184
73908,16860,187
73893,16865,2
73894,16865,25
73895,16865,106
73896,16865,109
73897,16865,151
73889,16866,22
73890,16866,163
73891,16866,177
73892,16866,180
73886,16867,163
73887,16867,167
73888,16867,200
73880,16869,5
73881,16869,7
73882,16869,44
73883,16869,49
73884,16869,61
73885,16869,155
73876,16870,31
73877,16870,32
73878,16870,49
73879,16870,61
73874,16871,8
73875,16871,91
73870,16872,11
73871,16872,15
73872,16872,143
73873,16872,146
73867,16873,163
73868,16873,167
73869,16873,200
101871,16878,24
101872,16878,40
101873,16878,44
101874,16878,51
101875,16878,155
73857,16879,31
73858,16879,32
73859,16879,80
73860,16879,158
73861,16879,187
73862,16879,191
74027,16886,61
73954,16887,61
73955,16887,62
73956,16887,63
73949,16888,4
73950,16888,6
73951,16888,71
73952,16888,73
73953,16888,121
73865,16889,21
73866,16889,139
73863,16890,23
73864,16890,139
73849,16891,6
73850,16891,11
73851,16891,17
73852,16891,53
73853,16891,58
73854,16891,122
73855,16891,141
73856,16891,187
73847,16892,49
73848,16892,61
73797,16893,2
73798,16893,4
73799,16893,74
73800,16893,75
73801,16893,106
73802,16893,111
73803,16893,189
73793,16894,2
73794,16894,106
73795,16894,111
73796,16894,189
73790,16895,46
73791,16895,129
73792,16895,133
73786,16896,2
73787,16896,8
73788,16896,91
73789,16896,106
73782,16897,49
73783,16897,61
73784,16897,62
73785,16897,63
73780,16898,8
73781,16898,45
73774,16899,4
73775,16899,21
73776,16899,71
73777,16899,74
73778,16899,75
73779,16899,139
74023,16902,10
74024,16902,22
74025,16902,163
74026,16902,211
74019,16903,10
74020,16903,22
74021,16903,163
74022,16903,211
74013,16904,11
74014,16904,12
74015,16904,26
74016,16904,151
74017,16904,154
74018,16904,203
73769,16905,2
73770,16905,11
73771,16905,106
73772,16905,109
73773,16905,141
74010,16906,6
74011,16906,40
74012,16906,125
74004,16907,31
74005,16907,32
74006,16907,52
74007,16907,135
74008,16907,183
74009,16907,184
73996,16908,4
73997,16908,21
73998,16908,71
73999,16908,74
74000,16908,75
74001,16908,113
74002,16908,114
74003,16908,139
73990,16909,2
73991,16909,11
73992,16909,47
73993,16909,106
73994,16909,141
73995,16909,189
73986,16910,4
73987,16910,21
73988,16910,71
73989,16910,139
73983,16911,8
73984,16911,11
73985,16911,17
73979,16912,5
73980,16912,31
73981,16912,32
73982,16912,205
73973,16914,4
73974,16914,21
73975,16914,71
73976,16914,74
73977,16914,75
73978,16914,139
73766,16916,6
73767,16916,68
73768,16916,163
101868,16917,31
101869,16917,32
101870,16917,183
73763,16920,53
73764,16920,58
73765,16920,187
73759,16921,31
73760,16921,32
73761,16921,184
73762,16921,220
73756,16922,46
73757,16922,187
73758,16922,192
73751,16923,11
73752,16923,80
73753,16923,82
73754,16923,141
73755,16923,187
73748,16924,4
73749,16924,136
73750,16924,184
73746,16925,11
73747,16925,141
73745,16926,11
73723,16928,22
73724,16928,46
73725,16928,61
73726,16928,69
73727,16928,98
73728,16928,113
73729,16928,163
73730,16928,172
73731,16928,188
73718,16931,22
73719,16931,163
73720,16931,167
73721,16931,170
73722,16931,200
73716,16932,10
73717,16932,186
73712,16936,24
73713,16936,40
73714,16936,113
73715,16936,114
73710,16937,59
73711,16937,60
73703,16939,5
73704,16939,31
73705,16939,32
73706,16939,44
73707,16939,94
73708,16939,95
73709,16939,155
73698,16940,2
73699,16940,83
73700,16940,106
73701,16940,109
73702,16940,187
73693,16942,40
73694,16942,41
73695,16942,42
73696,16942,83
73697,16942,187
73689,16943,40
73690,16943,41
73691,16943,42
73692,16943,184
73686,16944,40
73687,16944,41
73688,16944,42
73682,16945,163
73683,16945,167
73684,16945,180
73685,16945,200
73680,16946,113
73681,16946,114
73677,16947,80
73678,16947,82
73679,16947,187
73674,16948,2
73675,16948,106
73676,16948,109
101864,16949,32
101865,16949,45
101866,16949,113
101867,16949,159
74028,16974,6
74029,16974,125
74030,16974,127
73971,16975,32
73972,16975,36
73959,16976,5
73960,16976,32
73961,16976,159
73962,16976,205
73898,16977,31
73899,16977,32
73900,16977,52
73901,16977,183
73902,16977,184
73742,16978,31
73743,16978,32
73744,16978,158
73671,16979,31
73672,16979,32
73673,16979,159
73668,16980,31
73669,16980,32
73670,16980,158
73663,16981,31
73664,16981,32
73665,16981,39
73666,16981,183
73667,16981,184
73623,16990,2
73624,16990,10
73625,16990,11
73626,16990,47
73627,16990,106
73628,16990,141
73629,16990,189
73630,16990,211
73617,16991,20
73618,16991,21
73619,16991,61
73620,16991,113
73621,16991,139
73622,16991,188
101861,17001,163
101862,17001,167
101863,17001,200
101855,17010,22
101856,17010,163
101857,17010,167
101858,17010,168
101859,17010,177
101860,17010,200
73611,17023,11
73612,17023,31
73613,17023,32
73614,17023,141
73602,17029,6
73603,17029,32
73604,17029,70
73605,17029,122
73606,17029,126
73607,17029,155
73608,17029,157
73609,17029,159
73610,17029,160
73598,17032,10
73599,17032,49
73600,17032,61
73601,17032,186
101852,17033,2
101853,17033,106
101854,17033,189
73594,17034,11
73595,17034,18
73596,17034,141
73597,17034,184
73590,17044,2
73591,17044,106
73592,17044,107
73593,17044,189
73588,17048,61
73589,17048,66
73582,17051,11
73583,17051,51
73584,17051,141
73585,17051,155
73578,17052,6
73579,17052,11
73580,17052,127
73581,17052,141
73586,17053,113
73587,17053,114
73572,17057,10
73573,17057,61
73574,17057,62
73575,17057,63
73576,17057,66
73577,17057,186
73570,17058,61
73571,17058,64
73565,17061,5
73566,17061,7
73567,17061,155
73568,17061,184
73569,17061,220
73563,17062,61
73564,17062,66
73558,17063,5
73559,17063,7
73560,17063,59
73561,17063,60
73562,17063,113
73554,17064,38
73555,17064,136
73556,17064,138
73557,17064,184
73546,17065,20
73547,17065,22
73548,17065,46
73549,17065,69
73550,17065,99
73551,17065,113
73552,17065,163
73553,17065,174
73944,17068,5
73945,17068,7
73946,17068,58
73947,17068,113
73948,17068,187
73938,17069,31
73939,17069,32
73940,17069,52
73941,17069,135
73942,17069,183
73943,17069,184
73936,17072,5
73937,17072,94
73933,17073,10
73934,17073,40
73935,17073,186
73931,17074,155
73932,17074,184
73926,17075,22
73927,17075,163
73928,17075,167
73929,17075,177
73930,17075,200
101847,17093,5
101848,17093,6
101849,17093,45
101850,17093,94
101851,17093,95
73541,17094,31
73542,17094,32
73543,17094,49
73544,17094,61
73545,17094,183
73537,17095,10
73538,17095,112
73539,17095,113
73540,17095,211
73529,17099,2
73530,17099,80
73531,17099,82
73532,17099,106
73533,17099,111
73534,17099,143
73535,17099,187
73536,17099,189
73615,17102,143
73616,17102,146
73492,17106,10
73493,17106,11
73494,17106,141
73495,17106,211
73486,17113,38
73487,17113,83
73488,17113,136
73489,17113,138
73490,17113,184
73491,17113,187
73482,17125,11
73483,17125,12
73484,17125,52
73485,17125,184
73475,17128,1
73476,17128,105
73471,17131,22
73472,17131,163
73473,17131,177
73474,17131,200
73467,17133,11
73468,17133,163
73469,17133,167
73470,17133,200
73431,17142,2
73432,17142,106
73433,17142,189
73427,17143,2
73428,17143,3
73429,17143,30
73430,17143,151
73423,17145,6
73424,17145,49
73425,17145,61
73426,17145,142
73414,17146,6
73415,17146,38
73416,17146,70
73417,17146,122
73418,17146,126
73419,17146,136
73420,17146,155
73421,17146,157
73422,17146,184
73410,17147,2
73411,17147,47
73412,17147,106
73413,17147,189
73407,17148,2
73408,17148,106
73409,17148,189
73840,17150,5
73841,17150,49
73842,17150,52
73843,17150,61
73844,17150,94
73845,17150,95
73846,17150,184
73835,17151,10
73836,17151,48
73837,17151,52
73838,17151,135
73839,17151,184
73828,17152,20
73829,17152,46
73830,17152,69
73831,17152,83
73832,17152,97
73833,17152,113
73834,17152,187
73823,17154,20
73824,17154,46
73825,17154,69
73826,17154,99
73827,17154,113
73818,17155,10
73819,17155,49
73820,17155,58
73821,17155,186
73822,17155,187
73813,17156,10
73814,17156,48
73815,17156,52
73816,17156,135
73817,17156,184
73812,17157,8
73807,17158,5
73808,17158,7
73809,17158,10
73810,17158,58
73811,17158,187
73804,17159,28
73805,17159,151
73806,17159,203
73398,17163,2
73399,17163,32
73400,17163,47
73401,17163,83
73402,17163,106
73403,17163,187
73404,17163,189
73394,17164,57
73395,17164,58
73396,17164,155
73397,17164,187
73390,17165,2
73391,17165,3
73392,17165,184
73393,17165,220
73387,17167,40
73388,17167,59
73389,17167,193
73382,17169,2
73383,17169,83
73384,17169,106
73385,17169,187
73386,17169,189
73380,17170,139
73381,17170,140
73377,17171,61
73378,17171,62
73379,17171,63
73372,17172,53
73373,17172,58
73374,17172,80
73375,17172,81
73376,17172,187
73370,17174,18
73371,17174,184
73369,17175,59
73363,17181,10
73364,17181,24
73365,17181,40
73366,17181,186
73357,17183,37
73358,17183,61
73359,17183,62
73360,17183,63
73361,17183,134
73362,17183,184
73660,17184,5
73661,17184,7
73662,17184,187
73657,17186,87
73658,17186,88
73659,17186,187
73654,17187,10
73655,17187,58
73656,17187,187
73651,17188,80
73652,17188,81
73653,17188,187
73648,17189,22
73649,17189,163
73650,17189,177
73351,17190,11
73352,17190,14
73353,17190,18
73354,17190,24
73355,17190,40
73356,17190,184
73643,17191,22
73644,17191,163
73645,17191,167
73646,17191,168
73647,17191,200
73636,17192,113
73637,17192,115
73638,17192,119
73639,17192,163
73640,17192,175
73641,17192,176
73642,17192,223
73631,17193,20
73632,17193,58
73633,17193,99
73634,17193,113
73635,17193,187
73345,17194,2
73346,17194,3
73347,17194,80
73348,17194,81
73349,17194,82
73350,17194,187
101844,17195,10
101845,17195,11
101846,17195,141
73343,17196,31
73344,17196,32
73341,17201,31
73342,17201,32
73337,17202,18
73338,17202,40
73339,17202,41
73340,17202,184
73477,17205,23
73478,17205,52
73479,17205,135
73480,17205,139
73481,17205,184
73336,17206,155
101841,17207,11
101842,17207,17
101843,17207,141
73304,17210,23
73305,17210,139
73298,17212,31
73299,17212,32
73300,17212,52
73301,17212,135
73302,17212,183
73303,17212,184
73296,17214,32
73297,17214,159
73295,17215,32
73291,17216,5
73292,17216,7
73293,17216,11
73294,17216,141
73289,17218,8
73290,17218,45
73288,17219,8
73286,17220,59
73287,17220,193
73282,17221,11
73283,17221,141
73284,17221,151
73285,17221,154
73280,17222,59
73281,17222,193
73276,17247,32
73277,17247,49
73278,17247,61
73279,17247,159
73181,17254,163
73182,17254,167
73183,17254,180
73184,17254,200
73405,17255,163
73406,17255,180
73367,17256,10
73368,17256,211
73274,17259,113
73275,17259,114
73229,17263,2
73230,17263,47
73231,17263,106
73232,17263,189
73525,17265,22
73526,17265,163
73527,17265,168
73528,17265,177
73522,17266,18
73523,17266,163
73524,17266,184
73519,17267,22
73520,17267,163
73521,17267,177
73518,17268,163
73513,17269,5
73514,17269,7
73515,17269,113
73516,17269,195
73517,17269,223
73509,17270,18
73510,17270,52
73511,17270,135
73512,17270,184
73506,17271,18
73507,17271,163
73508,17271,184
73500,17272,20
73501,17272,22
73502,17272,99
73503,17272,113
73504,17272,163
73505,17272,174
73498,17273,11
73499,17273,141
73496,17274,163
73497,17274,200
73227,17275,30
73228,17275,151
73222,17280,20
73223,17280,53
73224,17280,58
73225,17280,113
73226,17280,187
73218,17281,31
73219,17281,32
73220,17281,143
73221,17281,158
73213,17283,2
73214,17283,37
73215,17283,106
73216,17283,184
73217,17283,189
73207,17286,2
73208,17286,11
73209,17286,17
73210,17286,20
73211,17286,113
73212,17286,179
73204,17287,31
73205,17287,32
73206,17287,183
73202,17288,11
73203,17288,141
73198,17289,11
73199,17289,31
73200,17289,32
73201,17289,141
73195,17290,31
73196,17290,32
73197,17290,183
73192,17293,2
73193,17293,106
73194,17293,107
73175,17294,29
73176,17294,53
73177,17294,58
73178,17294,151
73179,17294,187
73180,17294,203
73185,17296,6
73186,17296,26
73187,17296,51
73188,17296,122
73189,17296,151
73190,17296,155
73191,17296,203
73169,17298,37
73170,17298,61
73171,17298,62
73172,17298,63
73173,17298,134
73174,17298,184
73163,17299,2
73164,17299,47
73165,17299,106
73166,17299,184
73167,17299,189
73168,17299,220
73158,17300,5
73159,17300,7
73160,17300,155
73161,17300,184
73162,17300,220
101835,17303,31
101836,17303,32
101837,17303,34
101838,17303,49
101839,17303,61
101840,17303,184
73151,17312,11
73152,17312,12
73153,17312,141
73147,17313,83
73148,17313,98
73149,17313,113
73150,17313,187
101827,17314,2
101828,17314,11
101829,17314,12
101830,17314,14
101831,17314,47
101832,17314,106
101833,17314,141
101834,17314,189
73142,17315,8
73143,17315,21
73144,17315,61
73145,17315,92
73146,17315,139
73140,17318,2
73141,17318,106
73132,17323,10
73133,17323,112
73134,17323,113
73135,17323,211
73154,17325,11
73155,17325,141
73156,17325,151
73157,17325,221
101822,17327,6
101823,17327,31
101824,17327,32
101825,17327,67
101826,17327,124
73072,17332,6
73073,17332,70
73074,17332,122
73075,17332,142
73068,17333,11
73069,17333,18
73070,17333,141
73071,17333,184
73065,17336,22
73066,17336,163
73067,17336,168
73064,17337,8
73060,17338,11
73061,17338,12
73062,17338,184
73063,17338,220
73058,17339,6
73059,17339,122
73463,17347,61
73464,17347,62
73465,17347,63
73466,17347,188
73460,17349,22
73461,17349,163
73462,17349,177
73457,17350,22
73458,17350,163
73459,17350,177
73451,17351,37
73452,17351,61
73453,17351,62
73454,17351,63
73455,17351,134
73456,17351,184
73447,17352,22
73448,17352,163
73449,17352,174
73450,17352,177
73445,17353,59
73446,17353,193
73440,17354,59
73441,17354,60
73442,17354,113
73443,17354,195
73444,17354,223
73438,17355,61
73439,17355,65
73436,17356,61
73437,17356,64
73434,17357,8
73435,17357,45
73040,17358,59
73041,17358,193
73038,17362,10
73039,17362,211
73052,17363,6
73053,17363,49
73054,17363,61
73055,17363,70
73056,17363,122
73057,17363,126
73136,17364,21
73137,17364,61
73138,17364,139
73139,17364,188
73049,17365,31
73050,17365,32
73051,17365,158
73129,17367,2
73130,17367,106
73131,17367,189
73126,17368,2
73127,17368,106
73128,17368,189
73042,17369,2
73043,17369,6
73044,17369,47
73045,17369,106
73046,17369,125
73047,17369,127
73048,17369,189
73123,17370,61
73124,17370,62
73125,17370,63
73032,17371,2
73033,17371,47
73034,17371,49
73035,17371,61
73036,17371,106
73037,17371,189
72989,17379,6
72990,17379,31
72991,17379,32
72992,17379,124
72985,17381,1
72986,17381,105
72987,17381,184
72988,17381,220
72983,17382,11
72984,17382,141
72980,17383,2
72981,17383,106
72982,17383,107
72978,17386,6
72979,17386,121
72974,17388,10
72975,17388,11
72976,17388,17
72977,17388,48
72973,17390,163
72970,17391,11
72971,17391,141
72972,17391,163
72967,17394,51
72968,17394,155
72969,17394,163
72962,17395,40
72963,17395,41
72964,17395,42
72965,17395,83
72966,17395,187
72960,17396,61
72961,17396,65
72957,17397,22
72958,17397,163
72959,17397,177
72952,17401,18
72953,17401,31
72954,17401,32
72955,17401,158
72956,17401,184
72949,17402,5
72950,17402,32
72951,17402,212
72945,17404,46
72946,17404,69
72947,17404,83
72948,17404,187
72943,17405,155
72944,17405,157
72939,17406,61
72940,17406,62
72941,17406,63
72942,17406,64
72933,17407,21
72934,17407,139
72935,17407,143
72936,17407,145
72937,17407,163
72938,17407,200
72925,17408,31
72926,17408,32
72927,17408,52
72928,17408,83
72929,17408,135
72930,17408,183
72931,17408,184
72932,17408,187
72922,17409,32
72923,17409,35
72924,17409,159
72919,17412,31
72920,17412,32
72921,17412,33
73332,17420,22
73333,17420,163
73334,17420,173
73335,17420,177
73328,17421,10
73329,17421,22
73330,17421,163
73331,17421,211
73325,17422,18
73326,17422,163
73327,17422,184
73322,17423,4
73323,17423,74
73324,17423,178
73319,17424,22
73320,17424,163
73321,17424,177
73314,17425,5
73315,17425,7
73316,17425,61
73317,17425,64
73318,17425,94
73308,17426,40
73309,17426,41
73310,17426,42
73311,17426,52
73312,17426,135
73313,17426,184
73306,17427,113
73307,17427,114
72913,17428,21
72914,17428,139
72909,17429,10
72910,17429,52
72911,17429,184
72912,17429,211
72902,17431,2
72903,17431,6
72904,17431,47
72905,17431,106
72906,17431,125
72907,17431,127
72908,17431,189
72897,17433,24
72898,17433,40
72899,17433,45
72900,17433,61
72901,17433,66
72915,17436,20
72916,17436,40
72917,17436,41
72918,17436,113
72894,17437,31
72895,17437,32
72896,17437,183
72888,17438,21
72889,17438,38
72890,17438,52
72891,17438,136
72892,17438,139
72893,17438,184
72840,17440,23
72841,17440,80
72842,17440,81
72843,17440,139
72844,17440,187
72834,17443,11
72835,17443,13
72836,17443,50
72837,17443,61
72838,17443,64
72839,17443,187
72830,17444,11
72831,17444,13
72832,17444,50
72833,17444,187
72828,17446,11
72829,17446,141
72826,17448,6
72827,17448,121
72825,17449,46
72824,17450,163
72822,17451,8
72823,17451,9
72818,17452,80
72819,17452,184
72820,17452,187
72821,17452,220
72815,17455,40
72816,17455,58
72817,17455,187
72811,17456,40
72812,17456,41
72813,17456,42
72814,17456,43
72807,17460,6
72808,17460,18
72809,17460,67
72810,17460,184
72801,17461,2
72802,17461,31
72803,17461,32
72804,17461,47
72805,17461,106
72806,17461,189
72799,17463,61
72800,17463,188
72797,17464,6
72798,17464,142
72795,17465,61
72796,17465,64
72794,17466,45
72791,17467,8
72792,17467,11
72793,17467,17
72785,17468,4
72786,17468,21
72787,17468,74
72788,17468,139
72789,17468,178
72790,17468,190
72784,17469,10
72781,17470,6
72782,17470,184
72783,17470,220
72778,17471,40
72779,17471,41
72780,17471,42
72775,17472,40
72776,17472,41
72777,17472,42
72770,17473,6
72771,17473,32
72772,17473,68
72773,17473,159
72774,17473,160
72769,17474,61
72768,17476,8
72767,17477,61
72761,17478,38
72762,17478,52
72763,17478,136
72764,17478,151
72765,17478,184
72766,17478,221
72758,17479,6
72759,17479,122
72760,17479,155
72756,17480,6
72757,17480,122
72755,17481,61
72752,17482,5
72753,17482,18
72754,17482,184
72749,17489,46
72750,17489,184
72751,17489,220
73272,17520,31
73273,17520,32
73266,17522,31
73267,17522,32
73268,17522,52
73269,17522,135
73270,17522,183
73271,17522,184
73260,17523,4
73261,17523,21
73262,17523,71
73263,17523,74
73264,17523,75
73265,17523,139
73255,17524,23
73256,17524,38
73257,17524,136
73258,17524,139
73259,17524,184
73252,17525,31
73253,17525,32
73254,17525,183
73248,17526,23
73249,17526,46
73250,17526,132
73251,17526,139
73246,17527,52
73247,17527,184
73242,17529,46
73243,17529,80
73244,17529,187
73245,17529,191
73237,17530,31
73238,17530,32
73239,17530,40
73240,17530,41
73241,17530,43
73233,17531,31
73234,17531,32
73235,17531,33
73236,17531,212
72744,17570,26
72745,17570,49
72746,17570,61
72747,17570,151
72748,17570,203
73119,17578,22
73120,17578,163
73121,17578,168
73122,17578,177
73114,17579,10
73115,17579,48
73116,17579,52
73117,17579,135
73118,17579,184
73108,17580,4
73109,17580,22
73110,17580,74
73111,17580,75
73112,17580,163
73113,17580,190
73104,17581,22
73105,17581,163
73106,17581,173
73107,17581,177
73093,17582,4
73094,17582,5
73095,17582,7
73096,17582,74
73097,17582,80
73098,17582,113
73099,17582,187
73100,17582,190
73101,17582,191
73102,17582,195
73103,17582,223
73090,17583,22
73091,17583,163
73092,17583,177
73087,17584,61
73088,17584,66
73089,17584,188
73082,17585,10
73083,17585,48
73084,17585,52
73085,17585,135
73086,17585,184
73076,17586,10
73077,17586,46
73078,17586,69
73079,17586,113
73080,17586,119
73081,17586,211
73023,17646,10
73024,17646,20
73025,17646,80
73026,17646,83
73027,17646,97
73028,17646,113
73029,17646,187
73030,17646,191
73031,17646,211
73021,17647,5
73022,17647,7
73020,17648,187
73017,17649,5
73018,17649,7
73019,17649,113
73013,17650,4
73014,17650,74
73015,17650,113
73016,17650,178
73011,17651,143
73012,17651,146
73006,17652,10
73007,17652,48
73008,17652,52
73009,17652,135
73010,17652,184
73002,17653,8
73003,17653,163
73004,17653,166
73005,17653,200
72997,17654,20
72998,17654,46
72999,17654,69
73000,17654,99
73001,17654,113
72993,17655,10
72994,17655,185
72995,17655,186
72996,17655,187
72885,17679,2
72886,17679,106
72887,17679,189
72882,17680,2
72883,17680,106
72884,17680,189
72878,17681,2
72879,17681,47
72880,17681,106
72881,17681,189
72876,17682,61
72877,17682,64
72874,17683,46
72875,17683,69
72870,17684,2
72871,17684,83
72872,17684,106
72873,17684,187
72863,17685,20
72864,17685,46
72865,17685,69
72866,17685,83
72867,17685,97
72868,17685,113
72869,17685,187
72860,17686,51
72861,17686,61
72862,17686,155
72857,17687,2
72858,17687,106
72859,17687,109
72851,17688,37
72852,17688,61
72853,17688,62
72854,17688,63
72855,17688,134
72856,17688,184
72845,17689,37
72846,17689,61
72847,17689,62
72848,17689,63
72849,17689,134
72850,17689,184
72734,17693,4
72735,17693,5
72736,17693,7
72737,17693,74
72738,17693,80
72739,17693,113
72740,17693,187
72741,17693,191
72742,17693,195
72743,17693,223
72731,17694,22
72732,17694,163
72733,17694,177
72725,17695,25
72726,17695,80
72727,17695,151
72728,17695,185
72729,17695,187
72730,17695,191
72720,17696,22
72721,17696,163
72722,17696,167
72723,17696,174
72724,17696,200
72717,17697,52
72718,17697,135
72719,17697,184
72712,17698,23
72713,17698,46
72714,17698,129
72715,17698,132
72716,17698,139
72708,17699,22
72709,17699,163
72710,17699,168
72711,17699,177
72703,17700,4
72704,17700,74
72705,17700,178
72706,17700,187
72707,17700,192
72702,17714,59
72695,17715,10
72696,17715,48
72697,17715,52
72698,17715,61
72699,17715,64
72700,17715,135
72701,17715,184
72686,17716,10
72687,17716,48
72688,17716,49
72689,17716,52
72690,17716,61
72691,17716,83
72692,17716,135
72693,17716,184
72694,17716,187
72681,17717,6
72682,17717,68
72683,17717,121
72684,17717,155
72685,17717,157
72678,17718,10
72679,17718,58
72680,17718,187
72671,17719,11
72672,17719,14
72673,17719,59
72674,17719,60
72675,17719,163
72676,17719,180
72677,17719,193
72667,17720,4
72668,17720,59
72669,17720,74
72670,17720,190
72663,17721,4
72664,17721,74
72665,17721,113
72666,17721,178
72659,17722,6
72660,17722,68
72661,17722,184
72662,17722,220
102166,17975,31
102167,17975,32
102168,17975,33
102169,17975,105
102161,17976,22
102162,17976,61
102163,17976,65
102164,17976,163
102165,17976,174
102157,17977,163
102158,17977,167
102159,17977,180
102160,17977,200
102156,18050,163
102154,18148,61
102155,18148,188
79055,18162,46
79056,18162,129
79050,18164,4
79051,18164,20
79052,18164,71
79053,18164,98
79054,18164,113
79038,18173,8
79039,18173,9
79040,18173,20
79041,18173,99
79042,18173,113
79034,18175,5
79035,18175,10
79036,18175,94
79037,18175,186
79030,18176,61
79031,18176,62
79032,18176,63
79033,18176,66
79027,18181,11
79028,18181,16
79029,18181,19
79025,18182,136
79026,18182,184
79021,18189,5
79022,18189,7
79023,18189,10
79024,18189,186
79013,18190,2
79014,18190,5
79015,18190,22
79016,18190,94
79017,18190,95
79018,18190,163
79019,18190,171
79020,18190,179
79009,18191,11
79010,18191,87
79011,18191,141
79012,18191,187
79007,18205,11
79008,18205,141
78998,18208,20
78999,18208,46
79000,18208,69
79001,18208,80
79002,18208,82
79003,18208,97
79004,18208,112
79005,18208,113
79006,18208,187
78994,18209,11
78995,18209,12
78996,18209,16
78997,18209,19
78991,18210,11
78992,18210,16
78993,18210,19
78988,18213,32
78989,18213,36
78984,18214,32
78985,18214,35
78986,18214,159
